,PDB ID,Antigen Name,Organism,PDB Name,All PDB ID,Length,Set,Sample weight
1131,6nms_S,tyrosine-protein phosphatase non-receptor type substrate 1,homo sapiens,blocking fab 136 anti-sirp-alpha antibody in complex with sirp-alpha variant 1,6nms_S,116,Fold 2,0.0125
1132,3eff_MN,voltage-gated potassium channel | voltage-gated potassium channel,streptomyces lividans | streptomyces lividans,the crystal structure of full-length kcsa in its closed conformation,3eff_MN,278,Fold 2,0.25
1133,6x87_X,circumsporozoite protein,plasmodium berghei,cryoem structure of the plasmodium berghei circumsporozoite protein in complex with inhibitory mouse antibody 3d11.,6x87_X,61,Fold 2,1.0
1134,3uaj_A,envelope protein,dengue virus 4,crystal structure of the envelope glycoprotein ectodomain from dengue virus serotype 4 in complex with the fab fragment of the chimpanzee monoclonal antibody 5h2,3uaj_A,375,Fold 2,0.018518518518518517
1135,6h3u_A,envelopment polyprotein,bovine schmallenberg virus,schmallenberg virus glycoprotein gc head domain in complex with scfv 4b6,6h3u_A,246,Fold 2,0.25
1136,1p84_E,ubiquinol-cytochrome c reductase iron-sulfursubunit ,saccharomyces cerevisiae,hdbt inhibited yeast cytochrome bc1 complex,1p84_E,185,Fold 2,0.09090909090909093
1137,4rrp_O,antigen asf1p,saccharomyces cerevisiae,crystal structure of the fab complexed with antigen asf1p  northeast structural genomics consortium (nesg) target pdr16,4rrp_O,153,Fold 2,0.03571428571428571
1138,6uta_C,env,zika virus zikv/h.sapiens/frenchpolynesia/10087pf/2013 ,crystal structure of z004 igl fab in complex with zikv ediii,6uta_C,99,Fold 2,0.3333333333333333
1139,4wff_A,potassium channel subfamily k member 4,homo sapiens,human traak k+ channel in a k+ bound nonconductive conformation,4wff_A,253,Fold 2,0.05
1140,4rrp_P,antigen asf1p,saccharomyces cerevisiae,crystal structure of the fab complexed with antigen asf1p  northeast structural genomics consortium (nesg) target pdr16,4rrp_P,156,Fold 2,0.005952380952380952
1141,4idj_A,alpha-hemolysin,staphylococcus aureus,s.aureus a-hemolysin monomer in complex with fab,4idj_A,276,Fold 2,0.5
1142,6pv8_DE,fusion protein of neuronal acetylcholine receptor subunitalpha-3 and soluble cytochrome b562  | fusion protein of neuronal acetylcholine receptor subunitbeta-4 and soluble cytochrome b562 ,"homo sapiens, escherichia coli o11 | homo sapiens, escherichia coli o11",human alpha3beta4 nicotinic acetylcholine receptor in complex with at- 1001,6pv8_DE,775,Fold 2,0.25
1143,4p59_A,receptor tyrosine-protein kinase erbb-3,homo sapiens,her3 extracellular domain in complex with fab fragment of mor09825,4p59_A,592,Fold 2,0.0625
1144,6xlq_A,butyrophilin subfamily 3 member a1,homo sapiens,crystal structure of the human btn3a1 ectodomain in complex with the ctx-2026 fab,6xlq_A,210,Fold 2,0.0625
1145,3p30_A,hiv-1 gp41,human immunodeficiency virus 1,crystal structure of the cluster ii fab 1281 in complex with hiv-1 gp41 ectodomain,3p30_A,84,Fold 2,1.0
1146,5gzo_A,genome polyprotein,zika virus,structure of neutralizing antibody bound to zika envelope protein,5gzo_A,390,Fold 2,0.05555555555555555
1147,6nmr_E,tyrosine-protein phosphatase non-receptor type substrate 1,homo sapiens,blocking fab 119 anti-sirp-alpha antibody in complex with sirp-alpha variant 1,6nmr_E,112,Fold 2,0.0125
1148,6iap_A,natural cytotoxicity triggering receptor 1,homo sapiens,structure of human nkp46 in complex with antibody nkp46-1 and nkp46-4,6iap_A,182,Fold 2,1.0
1149,3wsq_A,receptor tyrosine-protein kinase erbb-2,homo sapiens,structure of her2 with an fab,3wsq_A,555,Fold 2,0.020000000000000004
1150,6kz0_G,genome polyprotein,human rhinovirus 14,hrv14 3c in complex with single chain antibody ggvv,6kz0_G,163,Fold 2,0.16666666666666666
1151,7cn2_A,major capsid protein l1,human papillomavirus type 16,subparticle refinement of human papillomavirus type 16 pesudovirus in complex with h16.001 fab,7cn2_A,474,Fold 2,0.3333333333333333
1152,6jep_F,genome polyprotein,zika virus,structure of a neutralizing antibody bound to the zika envelope protein domain iii,6jep_F,101,Fold 2,0.007936507936507936
1153,2xqy_A,envelope glycoprotein h,suid herpesvirus,crystal structure of pseudorabies core fragment of glycoprotein h in complex with fab d6.3,2xqy_A,464,Fold 2,0.5
1154,6xlq_J,butyrophilin subfamily 3 member a1,homo sapiens,crystal structure of the human btn3a1 ectodomain in complex with the ctx-2026 fab,6xlq_J,210,Fold 2,0.0625
1155,4rrp_M,antigen asf1p,saccharomyces cerevisiae,crystal structure of the fab complexed with antigen asf1p  northeast structural genomics consortium (nesg) target pdr16,4rrp_M,153,Fold 2,0.03571428571428571
1156,6tou_G,glycoprotein glycoprotein,rabies lyssavirus,rabies virus glycoprotein ph domain in complex with the scfv fragment of broadly neutralizing human antibody rvc20,6tou_G,71,Fold 2,1.0
1157,5czx_A,neurogenic locus notch homolog protein 3,homo sapiens,crystal structure of notch3 nrr in complex with 20358 fab,5czx_A,227,Fold 2,0.25
1158,6a79_A,roundabout homolog 1,homo sapiens,crystal structure of the fifth immunoglobulin domain (ig5) of human robo1 in complex with the mutant scfv fragment (p103a) of murine monoclonal antibody b5209b,6a79_A,90,Fold 2,0.2
1159,7kcr_ACE,envelope protein e | envelope protein e | envelope protein e,zika virus zikv/h.sapiens/frenchpolynesia/10087pf/2013  | zika virus zikv/h.sapiens/frenchpolynesia/10087pf/2013  | zika virus zikv/h.sapiens/frenchpolynesia/10087pf/2013 ,cryo-em structure of zika virus in complex with e protein cross- linking human monoclonal antibody adi30056,7kcr_ACE,1503,Fold 2,1.0
1160,1kb9_E,ubiquinol-cytochrome c reductase iron-sulfur subunit,saccharomyces cerevisiae,yeast cytochrome bc1 complex,1kb9_E,185,Fold 2,0.09090909090909093
1161,6p4b_D,lysozyme c,gallus gallus,hyhel10 fab variant hyhel10-4x (heavy chain mutations l4f  y33h  s56n  and y58f) bound to hen egg lysozyme variant hel2x-flex (mutations r21q  r73e  c76s  and c94s),6p4b_D,129,Fold 2,0.006944444444444444
1162,1a2y_C,lysozyme,gallus gallus,hen egg white lysozyme  d18a mutant  in complex with mouse monoclonal antibody d1.3,1a2y_C,129,Fold 2,0.013888888888888888
1163,1nby_C,lysozyme c,gallus gallus,crystal structure of hyhel-63 complexed with hel mutant k96a,1nby_C,129,Fold 2,0.013888888888888888
1164,7kpg_S,tyrosine-protein phosphatase non-receptor type substrate 1,homo sapiens,blocking fab 25 anti-sirp-alpha antibody in complex with sirp-alpha variant 1,7kpg_S,115,Fold 2,0.0125
1165,1g7m_C,lysozyme c,gallus gallus,crystal structure of hen egg white lysozyme (hel) complexed with the mutant anti-hel monoclonal antibody d1.3 (vlw92v),1g7m_C,129,Fold 2,0.00026205450733752617
1166,7cn2_D,major capsid protein l1,human papillomavirus type 16,subparticle refinement of human papillomavirus type 16 pesudovirus in complex with h16.001 fab,7cn2_D,478,Fold 2,0.05555555555555555
1167,6fy1_G,cap228 autologous scaffolded v1v2,human immunodeficiency virus 1,crystal structure of a v2p-reactive rv144 vaccine-like antibody  cap228-16h  in complex with a scaffolded autologous v1v2,6fy1_G,104,Fold 2,0.2
1168,6txz_C,hepatitis a virus cellular receptor 2,homo sapiens,fab part of m6903 in complex with human tim3,6txz_C,109,Fold 2,0.25
1169,7bua_A,genome polyprotein,zika virus zikv/h.sapiens/frenchpolynesia/10087pf/2013 ,cryo-em structure of zika virus complexed with fab sign-3c at ph 8.0,7bua_A,504,Fold 2,0.007936507936507936
1170,3jba_A,major capsid protein l1,human papillomavirus type 16,the u4 antibody epitope on human papillomavirus 16 identified by cryo- em,3jba_A,478,Fold 2,0.3333333333333333
1171,7dm2_A,phosphate-binding protein psts 1,mycobacterium tuberculosis h37rv,crystal structure of the m. tuberculosis phosphate abc transport receptor psts-1 in complex with fab p4-170,7dm2_A,334,Fold 2,0.3333333333333333
1172,4nhh_C,,,structure of 2g12 igg dimer,4nhh_C,207,Fold 2,0.03125
1173,4o9h_A,interleukin-6,homo sapiens,structure of interleukin-6 in complex with a camelid fab fragment,4o9h_A,152,Fold 2,0.25
1174,4u6v_B,alpha-hemolysin,staphylococcus aureus subsp. aureus tch60,mechanisms of neutralization of a human anti-alpha toxin antibody,4u6v_B,272,Fold 2,0.25
1175,5vl3_S,b-cell receptor cd22,homo sapiens,cd22 d1-d3 in complex with therapeutic fab epratuzumab,5vl3_S,299,Fold 2,0.25
1176,6nmu_C,tyrosine-protein phosphatase non-receptor type substrate 1,homo sapiens,kick-off fab 115 anti-sirp-alpha antibody in complex with sirp-alpha variant 1,6nmu_C,114,Fold 2,0.0125
1177,7bu8_C,genome polyprotein,zika virus zikv/h.sapiens/frenchpolynesia/10087pf/2013 ,cryo-em structure of zika virus complexed with fab sign-3c at ph 6.5,7bu8_C,504,Fold 2,0.007936507936507936
1178,6m3z_A,sodium-dependent dopamine transporter,drosophila melanogaster,x-ray structure of a drosophila dopamine transporter with net-like mutations (d121g/s426m/f471l) in milnacipran bound form,6m3z_A,536,Fold 2,0.05555555555555555
1179,5h37_A,structural protein e,zika virus,cryo-em structure of zika virus complexed with fab c10 at ph 8.0,5h37_A,504,Fold 2,0.007936507936507936
1180,1n8z_C,receptor protein-tyrosine kinase erbb-2,homo sapiens,crystal structure of extracellular domain of human her2 complexed with herceptin fab,1n8z_C,581,Fold 2,0.1
1181,4nhh_B,,,structure of 2g12 igg dimer,4nhh_B,206,Fold 2,0.03125
1182,1g7h_C,lysozyme c,gallus gallus,crystal structure of hen egg white lysozyme (hel) complexed with the mutant anti-hel monoclonal antibody d1.3(vlw92a),1g7h_C,129,Fold 2,0.00026205450733752617
1183,1r3l_C,voltage-gated potassium channel,streptomyces lividans,potassium channel kcsa-fab complex in cs+,1r3l_C,103,Fold 2,0.000992063492063492
1184,4wfh_B,potassium channel subfamily k member 4,homo sapiens,human traak k+ channel in a tl+ bound nonconductive conformation,4wfh_B,243,Fold 2,0.05
1185,6nfu_C,ph-gated potassium channel kcsa,streptomyces lividans,structure of the kcsa-g77a mutant or the 2 4-ion bound configuration of a k+ channel selectivity filter.,6nfu_C,103,Fold 2,0.013888888888888888
1186,2bob_C,potassium channel kcsa,streptomyces lividans,potassium channel kcsa-fab complex in thallium with tetrabutylammonium (tba),2bob_C,103,Fold 2,0.000992063492063492
1187,4xp6_A,transporter,drosophila melanogaster,x-ray structure of drosophila dopamine transporter bound to psychostimulant methamphetamine,4xp6_A,534,Fold 2,0.023809523809523808
1188,1mlc_F,hen egg white lysozyme,gallus gallus,monoclonal antibody fab d44.1 raised against chicken egg- white lysozyme complexed with lysozyme,1mlc_F,129,Fold 2,0.00026205450733752617
1189,6ayz_M,histone chaperone asf1,saccharomyces cerevisiae (strain atcc 204508 /s288c) ,crystal structure of asf1-fab 12e complex,6ayz_M,152,Fold 2,0.005952380952380952
1190,3uyp_B,envelope protein,dengue virus 4,crystal structure of the dengue virus serotype 4 envelope protein domain iii in complex with the variable domains of mab 4e11,3uyp_B,96,Fold 2,0.16666666666666666
1191,1t03_B,pol polyprotein,human immunodeficiency virus 1,hiv-1 reverse transcriptase crosslinked to tenofovir terminated template-primer (complex p),1t03_B,429,Fold 2,0.047619047619047616
1192,4am0_R,envelope protein ,dengue virus,structure of dengue virus strain 4 diii in complex with fab 2h12,4am0_R,96,Fold 2,0.0625
1193,3a6b_Y,lysozyme c,gallus gallus,crystal structure of hyhel-10 fv mutant ln32d complexed with hen egg white lysozyme,3a6b_Y,129,Fold 2,0.00026205450733752617
1194,2dqf_C,lysozyme c,gallus gallus,crystal structure of hyhel-10 fv mutant (y33ay53a) complexed with hen egg lysozyme,2dqf_C,129,Fold 2,0.00026205450733752617
1195,5utz_E,interleukin-2,homo sapiens,human il-2/fab complex,5utz_E,126,Fold 2,0.08333333333333333
1196,6kz0_J,genome polyprotein,human rhinovirus 14,hrv14 3c in complex with single chain antibody ggvv,6kz0_J,165,Fold 2,0.16666666666666666
1197,4xpa_A,transporter,drosophila melanogaster,x-ray structure of drosophila dopamine transporter bound to 3  4dichlorophenethylamine,4xpa_A,534,Fold 2,0.023809523809523808
1198,4m48_A,transporter,drosophila melanogaster,x-ray structure of dopamine transporter elucidates antidepressant mechanism,4m48_A,532,Fold 2,0.08333333333333333
1199,2itc_C,voltage-gated potassium channel,streptomyces lividans,potassium channel kcsa-fab complex in sodium chloride,2itc_C,103,Fold 2,0.000992063492063492
1200,6fy1_X,cap228 autologous scaffolded v1v2,human immunodeficiency virus 1,crystal structure of a v2p-reactive rv144 vaccine-like antibody  cap228-16h  in complex with a scaffolded autologous v1v2,6fy1_X,98,Fold 2,0.2
1201,5czx_B,neurogenic locus notch homolog protein 3,homo sapiens,crystal structure of notch3 nrr in complex with 20358 fab,5czx_B,227,Fold 2,0.25
1202,3d9a_C,lysozyme c,gallus gallus,high resolution crystal structure structure of hyhel10 fab complexed to hen egg lysozyme,3d9a_C,129,Fold 2,0.00026205450733752617
1203,5vig_Z,zika virus envelope protein diii,zika virus,crystal structure of anti-zika antibody z006 bound to zika virus envelope protein diii,5vig_Z,100,Fold 2,0.027777777777777776
1204,4cad_L,ras and a-factor converting enzyme 1  rce1,methanococcus maripaludis,mechanism of farnesylated caax protein processing by the integral membrane protease rce1,4cad_L,253,Fold 2,0.25
1205,6y6c_A,triggering receptor expressed on myeloid cells 2,homo sapiens,trem2 extracellular domain (19-174) in complex with single-chain variable fragment (scfv-4),6y6c_A,118,Fold 2,0.16666666666666666
1206,1r0a_B,reverse transcriptase,human immunodeficiency virus 1,crystal structure of hiv-1 reverse transcriptase covalently tethered to dna template-primer solved to 2.8 angstroms,1r0a_B,429,Fold 2,0.047619047619047616
1207,6njl_C,glutamate receptor 1,rattus norvegicus,structure of a complex,6njl_C,785,Fold 2,0.16666666666666666
1208,6pe9_J,tumor necrosis factor receptor superfamily member 5,homo sapiens,crystal structure of cd40 complexed to fab516,6pe9_J,81,Fold 2,0.25
1209,2hvk_C,voltage-gated potassium channel,streptomyces lividans,crystal structure of the kcsa-fab-tba complex in high k+,2hvk_C,103,Fold 2,0.000992063492063492
1210,5wi9_B,beta-klotho,homo sapiens,crystal structure of kl with an agonist fab,5wi9_B,425,Fold 2,0.5
1211,3a6c_Y,lysozyme c,gallus gallus,crystal structure of hyhel-10 fv mutant ln92d complexed with hen egg white lysozyme,3a6c_Y,129,Fold 2,0.00026205450733752617
1212,6w16_F,fusion glycoprotein f0 envelope glycoprotein fusion,"human metapneumovirus, human immunodeficiencyvirus 1 ",crystal structure of a human metapneumovirus monomeric fusion protein complexed with 458 fab,6w16_F,385,Fold 2,0.5
1213,2yss_C,lysozyme c,gallus gallus,crystal structure of humanized hyhel-10 fv mutant(hq39kw47y)-hen lysozyme complex,2yss_C,129,Fold 2,0.00026205450733752617
1214,5uea_D,histone chaperone asf1,saccharomyces cerevisiae (strain atcc 204508 /s288c) ,structure of antigen-fab complex with histone chaperone asf1,5uea_D,135,Fold 2,0.08333333333333333
1215,1r3k_C,voltage-gated potassium channel,streptomyces lividans,potassium channel kcsa-fab complex in low concentration of tl+,1r3k_C,103,Fold 2,0.000992063492063492
1216,5kvf_E,zika envelope diii,zika virus,zika specific antibody  zv-64  bound to zika envelope diii,5kvf_E,105,Fold 2,0.007936507936507936
1217,6vyv_E,e2 glycoprotein,ross river virus (strain t48),human mabs broadly protect against infection of arthritiogenic alphaviruses by recognizing conserved elements of the mxr8 receptor binding domain,6vyv_E,341,Fold 2,0.25
1218,3wlw_A,receptor tyrosine-protein kinase erbb-2,homo sapiens,molecular architecture of the erbb2 extracellular domain homodimer,3wlw_A,555,Fold 2,0.020000000000000004
1219,3fb5_C,voltage-gated potassium channel,streptomyces lividans,kcsa potassium channel in the partially open state with 14.5 a opening at t112,3fb5_C,90,Fold 2,0.03333333333333333
1220,5mo9_X,bdnf/nt-3 growth factors receptor,homo sapiens,structure of human trkb receptor ligand binding domain in complex with the fab frgment of antibody ab20,5mo9_X,102,Fold 2,1.0
1221,1xgq_C,lysozyme c,gallus gallus,structure for antibody hyhel-63 y33v mutant complexed with hen egg lysozyme,1xgq_C,129,Fold 2,0.00026205450733752617
1222,3wlw_B,receptor tyrosine-protein kinase erbb-2,homo sapiens,molecular architecture of the erbb2 extracellular domain homodimer,3wlw_B,555,Fold 2,0.020000000000000004
1223,7dnk_ACDE,major capsid protein l1 | major capsid protein l1 | major capsid protein l1 | major capsid protein l1,human papillomavirus type 58 | human papillomavirus type 58 | human papillomavirus type 58 | human papillomavirus type 58,2-fold subparticles refinement of human papillomavirus type 58 pseudovirus in complexed with the fab fragment of 5g9,7dnk_ACDE,1861,Fold 2,1.0
1224,4ttd_A,lysozyme c,gallus gallus,structure of a lysozyme antibody complex,4ttd_A,127,Fold 2,0.00026205450733752617
1225,6m0f_A,sodium-dependent dopamine transporter,drosophila melanogaster,x-ray structure of drosophila dopamine transporter with subsiteb mutations (d121g/s426m) in substrate-free form,6m0f_A,534,Fold 2,0.05555555555555555
1226,5cus_B,receptor tyrosine-protein kinase erbb-3,homo sapiens,crystal structure of serbb3-fab3379 complex,5cus_B,530,Fold 2,0.0625
1227,5occ_A,low affinity immunoglobulin gamma fc region receptor ii-b,homo sapiens,crystal structure of cd32b (fc gamma receptor iib) in complex with human igg1 fab fragment (6g08),5occ_A,162,Fold 2,1.0
1228,2j6e_B,ig gamma-1 chain c region,homo sapiens,crystal structure of an autoimmune complex between a human igm rheumatoid factor and igg1 fc reveals a novel fc epitope and evidence for affinity maturation,2j6e_B,209,Fold 2,0.125
